ENG_DF_001215_20150324_F0000008W	1329	1424
ENG_DF_001215_20150324_F0000008W	1728	1994
ENG_DF_001215_20150324_F0000008W	2529	2763
ENG_DF_001216_20150323_F0000008R	1444	1564
ENG_DF_001216_20150323_F0000008R	2354	2475
ENG_DF_001216_20150326_F0000008V	970	1376
ENG_DF_001216_20150326_F0000008V	1557	1655
ENG_DF_001216_20150326_F0000008V	2038	2299
ENG_DF_001216_20150326_F0000008V	2829	2962
ENG_DF_001217_20150407_F00000080	7575	7658
ENG_DF_001217_20150407_F00000080	8463	8520
ENG_DF_001218_20150213_F0000008L	1050	1699
ENG_DF_001218_20150213_F0000008L	7538	8111
ENG_DF_001218_20150213_F0000008L	8827	8934
ENG_DF_001218_20150213_F0000008L	9236	9351
ENG_DF_001218_20150213_F0000008L	11481	11618
ENG_DF_001218_20150213_F0000008L	13538	14077
ENG_DF_001218_20150213_F0000008L	16098	16662
ENG_DF_001218_20150213_F0000008L	20011	21411
ENG_DF_001218_20150213_F0000008L	23200	23389
ENG_DF_001218_20150213_F0000008L	25248	25479
ENG_DF_001218_20150213_F0000008L	25962	26055
ENG_DF_001218_20150213_F0000008L	26926	26994
ENG_DF_001218_20150213_F0000008L	27339	27583
ENG_DF_001218_20150213_F0000008L	29758	30199
ENG_DF_001219_20150316_F0000007C	4023	4229
ENG_DF_001220_20150404_F0000007K	3538	3885
ENG_DF_001220_20150404_F0000007K	3904	4466
ENG_DF_001220_20150404_F0000007K	13309	13452
ENG_DF_001220_20150404_F0000007K	13634	13784
ENG_DF_001222_20150428_F00000096	738	1254
ENG_DF_001222_20150428_F00000096	4531	4789
ENG_DF_001222_20150428_F00000096	6685	7593
ENG_DF_001222_20150428_F00000096	10054	10639
ENG_DF_001222_20150428_F00000096	11451	11814
ENG_DF_001222_20150428_F00000096	12324	12435
ENG_DF_001222_20150428_F00000096	12879	13117
ENG_DF_001222_20150428_F00000096	15579	17293
ENG_DF_001223_20150406_F0000007R	3667	3858
ENG_DF_001223_20150406_F0000007R	4887	5017
ENG_DF_001223_20150406_F0000007R	5506	5586
ENG_DF_001223_20150406_F0000007R	8114	8260
ENG_DF_001223_20150406_F0000007R	8572	8754
ENG_DF_001223_20150406_F0000007R	9155	9432
ENG_DF_001223_20150406_F0000007R	9737	9959
ENG_DF_001223_20150406_F0000007R	10653	10733
ENG_DF_001223_20150406_F0000007R	12856	13751
ENG_DF_001223_20150409_F00000098	1007	1202
ENG_DF_001223_20150409_F00000098	1478	1613
ENG_DF_001223_20150409_F00000098	1895	1996
ENG_DF_001223_20150409_F00000098	2497	2605
ENG_DF_001223_20150409_F00000098	4316	4424
ENG_DF_001223_20150409_F00000098	4739	5230
ENG_DF_001223_20150409_F00000098	5906	6176
ENG_DF_001223_20150409_F00000098	7990	8909
ENG_DF_001223_20150409_F00000098	10033	10581
ENG_DF_001223_20150409_F00000098	11720	12275
ENG_DF_001224_20150408_F0000008T	566	653
ENG_DF_001224_20150408_F0000008T	1215	1301
ENG_DF_001224_20150408_F0000008T	1626	1770
ENG_DF_001224_20150408_F0000008T	1923	2032
ENG_DF_001224_20150408_F0000008T	2271	2382
ENG_DF_001224_20150408_F0000008T	2600	2799
ENG_DF_001224_20150408_F0000008T	2955	3085
ENG_DF_001224_20150408_F0000008T	3492	3865
ENG_DF_001224_20150408_F0000008T	4861	5419
ENG_DF_001224_20150408_F0000008T	5547	5631
ENG_DF_001224_20150408_F0000008T	6281	6397
ENG_DF_001224_20150408_F0000008T	6525	6762
ENG_DF_001224_20150408_F0000008T	6950	7030
ENG_DF_001224_20150408_F0000008T	7567	7628
ENG_DF_001224_20150408_F0000008T	8524	8666
ENG_DF_001224_20150408_F0000008T	8929	9069
ENG_DF_001224_20150408_F0000008T	10752	10902
ENG_DF_001225_20150331_F00000088	387	557
ENG_DF_001227_20150405_F0000008G	1703	2248
ENG_DF_001228_20150320_F00000086	1368	1494
ENG_DF_001228_20150320_F00000086	1597	1653
ENG_DF_001228_20150320_F00000086	1821	1955
ENG_DF_001230_20150328_F0000007W	3373	3492
ENG_DF_001230_20150328_F0000007W	4595	4825
ENG_DF_001230_20150328_F0000007W	4980	5031
ENG_DF_001230_20150328_F0000007W	5117	5234
ENG_DF_001230_20150328_F0000007W	5369	5532
ENG_DF_001230_20150328_F0000007W	5681	5779
ENG_DF_001230_20150328_F0000007W	6066	6114
ENG_DF_001230_20150328_F0000007W	6174	6221
ENG_DF_001230_20150328_F0000007W	6924	7013
ENG_DF_001230_20150331_F0000007X	3238	3354
ENG_DF_001230_20150331_F0000007X	4072	6143
ENG_DF_001230_20150331_F0000007X	9793	9985
ENG_DF_001230_20150331_F0000007X	10507	10666
ENG_DF_001230_20150331_F0000007X	11364	11462
ENG_DF_001230_20150331_F0000007X	14576	14701
ENG_DF_001230_20150331_F0000007X	14941	15350
ENG_DF_001230_20150407_F0000008P	660	910
ENG_DF_001230_20150407_F0000008P	1434	1569
ENG_DF_001230_20150407_F0000008P	3984	4116
ENG_DF_001230_20150407_F0000008P	5187	6214
ENG_DF_001230_20150407_F0000008U	3514	4431
ENG_DF_001230_20150407_F0000008U	5664	6030
ENG_DF_001230_20150604_F0000007F	1559	1832
ENG_DF_001230_20150604_F0000007F	1912	1952
ENG_DF_001230_20150604_F0000007F	2034	2080
ENG_DF_001230_20150604_F0000007F	2200	2280
ENG_DF_001230_20150604_F0000007F	3343	3601
ENG_DF_001230_20150604_F0000007F	3710	4180
ENG_DF_001231_20150330_F0000008H	906	985
ENG_DF_001231_20150330_F0000008H	1075	1258
ENG_DF_001231_20150330_F0000008H	1977	2347
ENG_DF_001232_20150318_F0000008Z	2491	2879
ENG_DF_001232_20150318_F0000008Z	3045	3446
ENG_DF_001232_20150318_F0000008Z	4129	4415
ENG_DF_001232_20150318_F0000008Z	4651	4770
ENG_DF_001232_20150318_F0000008Z	5105	5202
ENG_DF_001232_20150318_F0000008Z	5867	6062
ENG_DF_001232_20150318_F0000008Z	6727	7568
ENG_DF_001232_20150318_F0000008Z	7893	8102
ENG_DF_001232_20150318_F0000008Z	8336	8540
ENG_DF_001232_20150318_F0000008Z	9337	9873
ENG_DF_001232_20150318_F0000008Z	10108	10211
ENG_DF_001234_20150227_F0000008O	371	521
ENG_DF_001234_20150227_F0000008O	1552	1756
ENG_DF_001234_20150227_F0000008O	2372	2827
ENG_DF_001234_20150227_F0000008O	4505	4748
ENG_DF_001234_20150227_F0000008O	4888	5193
ENG_DF_001234_20150227_F0000008O	5617	5765
ENG_DF_001234_20150227_F0000008O	8529	8823
ENG_DF_001234_20150227_F0000008O	8970	9309
ENG_DF_001234_20150227_F0000008O	10135	11153
ENG_DF_001235_20150402_F00000078	1658	1702
ENG_DF_001235_20150402_F00000078	1942	2131
ENG_DF_001235_20150402_F00000078	2252	2550
ENG_DF_001235_20150402_F00000078	2696	2788
ENG_DF_001235_20150402_F00000078	3280	3392
ENG_DF_001236_20150320_F0000007E	2250	2377
ENG_DF_001236_20150320_F0000007E	3539	3648
ENG_DF_001236_20150320_F0000007E	3892	4101
ENG_DF_001236_20150320_F0000007E	5468	5592
ENG_DF_001236_20150320_F0000007E	7401	7481
ENG_DF_001236_20150320_F0000007E	8356	8527
ENG_DF_001238_20150318_F0000007Q	1922	2016
ENG_DF_001238_20150318_F0000007Q	2439	2698
ENG_DF_001238_20150318_F0000007Q	2980	3139
ENG_DF_001238_20150318_F0000007Q	4706	4787
ENG_DF_001238_20150318_F0000007Q	4801	5114
ENG_DF_001238_20150318_F0000007Q	5747	7284
ENG_DF_001238_20150318_F0000007Q	7462	7635
ENG_DF_001238_20150318_F0000007Q	7865	7966
ENG_DF_001238_20150318_F0000007Q	8124	8267
ENG_DF_001238_20150318_F0000007Q	8390	8503
ENG_DF_001238_20150318_F0000007Q	10115	10359
ENG_DF_001238_20150318_F0000007Q	10497	10895
ENG_DF_001238_20150323_F0000007D	1320	1637
ENG_DF_001238_20150323_F0000007D	1886	2094
ENG_DF_001238_20150323_F0000007D	4577	4978
ENG_DF_001238_20150323_F0000007D	6762	8008
ENG_DF_001238_20150323_F0000007D	8714	8915
ENG_DF_001238_20150323_F0000007D	9470	9816
ENG_DF_001238_20150323_F0000007D	10463	11154
ENG_DF_001238_20150323_F0000007D	12092	12393
ENG_DF_001238_20150323_F0000007D	13037	13304
ENG_DF_001238_20150323_F0000007D	14927	15036
ENG_DF_001238_20150323_F0000007D	15162	15243
ENG_DF_001238_20150323_F0000007D	15382	15488
ENG_DF_001238_20150323_F0000007D	16203	16460
ENG_DF_001238_20150331_F0000008S	1807	2397
ENG_DF_001238_20150331_F0000008S	8003	8111
ENG_DF_001238_20150331_F0000008S	9180	9913
ENG_DF_001238_20150331_F0000008S	11526	11796
ENG_DF_001238_20150331_F0000008S	11966	12255
ENG_DF_001238_20150331_F0000008S	12495	12691
ENG_DF_001238_20150331_F0000008S	12807	12889
ENG_DF_001238_20150331_F0000008S	13064	13195
ENG_DF_001238_20150331_F0000008S	13434	13639
ENG_DF_001238_20150331_F0000008S	13753	13823
ENG_DF_001238_20150331_F0000008S	14363	14869
ENG_DF_001238_20150402_F00000083	732	791
ENG_DF_001238_20150402_F00000083	1179	1534
ENG_DF_001238_20150402_F00000083	2638	3103
ENG_DF_001238_20150402_F00000083	3694	3800
ENG_DF_001238_20150402_F00000083	4106	4377
ENG_DF_001238_20150402_F00000083	6445	6644
ENG_DF_001238_20150402_F00000083	6769	7657
ENG_DF_001238_20150402_F00000083	8074	8239
ENG_DF_001238_20150409_F0000008J	660	1035
ENG_DF_001238_20150409_F0000008J	5502	5596
ENG_DF_001238_20150409_F0000008J	6446	6556
ENG_DF_001238_20150409_F0000008J	8425	8894
ENG_DF_001238_20150413_F0000008D	916	982
ENG_DF_001238_20150413_F0000008D	2986	3052
ENG_DF_001238_20150413_F0000008D	3269	3425
ENG_DF_001238_20150413_F0000008D	4432	4641
ENG_DF_001238_20150413_F0000008D	4959	5040
ENG_DF_001238_20150413_F0000008D	5632	5810
ENG_DF_001238_20150521_F00000097	3780	3960
ENG_DF_001238_20150521_F00000097	4135	4273
ENG_DF_001238_20150521_F00000097	5324	5692
ENG_DF_001238_20150521_F00000097	6169	6606
ENG_DF_001238_20150521_F00000097	7423	7750
ENG_DF_001238_20150521_F00000097	9664	9997
ENG_DF_001239_20150219_F0000008N	1607	1728
ENG_DF_001239_20150219_F0000008N	1860	2055
ENG_DF_001239_20150219_F0000008N	7422	7713
ENG_DF_001239_20150219_F0000008N	7740	8003
ENG_DF_001239_20150219_F0000008N	9027	9404
ENG_DF_001239_20150219_F0000008N	9426	9683
ENG_DF_001239_20150219_F0000008N	10604	10926
ENG_DF_001239_20150219_F0000008N	10999	11108
ENG_DF_001239_20150219_F0000008N	13303	13693
ENG_DF_001239_20150219_F0000008N	14253	14387
ENG_DF_001239_20150219_F0000008N	15172	15364
ENG_DF_001239_20150219_F0000008N	15493	15580
ENG_DF_001239_20150219_F0000008N	15919	16091
ENG_DF_001239_20150219_F0000008N	18522	18825
SPA_DF_000386_20140306_F000000BT	548	685
SPA_DF_000386_20150307_F000000AT	210	336
SPA_DF_000386_20150307_F000000AT	1716	1837
SPA_DF_000386_20150307_F000000AT	2039	2206
SPA_DF_000386_20150402_F000000AF	1876	2045
SPA_DF_000386_20150402_F000000AF	2512	2824
SPA_DF_000386_20150402_F000000AF	2970	3047
SPA_DF_000386_20150402_F000000AF	3673	3896
SPA_DF_000386_20150402_F000000AF	4417	4893
SPA_DF_000386_20150402_F000000AF	5751	6043
SPA_DF_000386_20150402_F000000AF	6219	6353
SPA_DF_000386_20150402_F000000AF	6818	7255
SPA_DF_000386_20150402_F000000AF	7439	7858
SPA_DF_000386_20150411_F000000B3	1295	1499
SPA_DF_000386_20150411_F000000B3	1820	1934
SPA_DF_000386_20150411_F000000B3	2188	2309
SPA_DF_000389_20150213_F000000AM	914	1093
SPA_DF_000389_20150220_F000000BL	1372	1570
SPA_DF_000389_20150220_F000000BL	2031	2176
SPA_DF_000389_20150220_F000000BL	2278	2390
SPA_DF_000404_20150118_F000000AU	1993	2319
SPA_DF_000404_20150203_F000000BC	2021	2872
SPA_DF_000404_20150203_F000000BC	4636	4905
SPA_DF_000404_20150203_F000000BC	5338	5389
SPA_DF_000404_20150328_F000000BI	893	1205
SPA_DF_000404_20150328_F000000BI	2086	2354
SPA_DF_000404_20150403_F000000BN	1835	1981
SPA_DF_000404_20150403_F000000BN	2385	2604
SPA_DF_000404_20150412_F000000BO	219	402
SPA_DF_000404_20150412_F000000BO	688	839
SPA_DF_000406_20140904_F000000AJ	1343	1429
SPA_DF_000406_20140904_F000000AJ	1678	1886
SPA_DF_000406_20140904_F000000AJ	2477	2684
SPA_DF_000406_20140904_F000000AJ	4444	4937
SPA_DF_000406_20140930_F000000BA	4000	4156
SPA_DF_000406_20140930_F000000BA	4897	5327
SPA_DF_000406_20140930_F000000BA	5939	6510
SPA_DF_000406_20140930_F000000BA	7303	7482
SPA_DF_000406_20140930_F000000BA	7792	8547
SPA_DF_000406_20140930_F000000BA	9064	9540
SPA_DF_000406_20140930_F000000BA	11025	11388
SPA_DF_000406_20150316_F000000BH	1072	1149
SPA_DF_000406_20150316_F000000BH	1549	1626
SPA_DF_000406_20150316_F000000BH	2345	2500
SPA_DF_000406_20150316_F000000BH	2923	3099
SPA_DF_000406_20150319_F000000B9	1045	1126
SPA_DF_000406_20150319_F000000B9	3358	4011
SPA_DF_000406_20150319_F000000B9	4157	4266
SPA_DF_000406_20150319_F000000B9	5301	5466
SPA_DF_000406_20150407_F000000BQ	679	963
SPA_DF_000406_20150407_F000000BQ	2070	2185
SPA_DF_000406_20150407_F000000BQ	3208	3588
SPA_DF_000406_20150421_F000000BM	1387	1469
SPA_DF_000406_20150421_F000000BM	1589	1670
SPA_DF_000406_20150421_F000000BM	2765	2900
SPA_DF_000406_20150421_F000000BM	3233	3520
SPA_DF_000412_20150108_F000000BF	4246	4467
SPA_DF_000412_20150108_F000000BF	4957	5306
SPA_DF_000412_20150108_F000000BF	7803	7914
SPA_DF_000412_20150108_F000000BF	8282	9224
SPA_DF_000412_20150108_F000000BF	9522	9775
SPA_DF_000419_20141217_F000000AL	2898	3388
SPA_DF_000419_20141217_F000000AL	4562	5494
SPA_DF_001251_20140923_F000000BJ	3602	3872
SPA_DF_001251_20140923_F000000BJ	4624	4874
SPA_DF_001251_20150225_F000000AK	2468	2780
SPA_DF_001251_20150225_F000000AK	3063	3637
SPA_DF_001251_20150225_F000000AK	4374	4501
SPA_DF_001251_20150323_F000000B6	1736	1814
SPA_DF_001251_20150323_F000000B6	1924	2025
SPA_DF_001251_20150323_F000000B6	2792	2844
SPA_DF_001251_20150323_F000000B6	3219	3315
SPA_DF_001251_20150323_F000000B6	3449	3597
SPA_DF_001251_20150405_F000000B2	976	1036
SPA_DF_001251_20150405_F000000B2	1286	1344
SPA_DF_001251_20150405_F000000B2	2464	2533
SPA_DF_001253_20140911_F000000BE	1736	1901
SPA_DF_001253_20140911_F000000BE	2804	2939
SPA_DF_001253_20150123_F000000B8	592	758
SPA_DF_001253_20150123_F000000B8	1764	2091
SPA_DF_001253_20150123_F000000B8	2330	2452
SPA_DF_001253_20150123_F000000B8	2605	2697
SPA_DF_001253_20150123_F000000B8	2969	3094
SPA_DF_001253_20150213_F000000B4	548	819
SPA_DF_001253_20150213_F000000B4	960	1057
SPA_DF_001253_20150213_F000000B4	2487	2787
SPA_DF_001253_20150218_F000000B7	4108	4270
SPA_DF_001253_20150218_F000000B7	5046	5405
SPA_DF_001253_20150320_F000000AN	2097	2259
SPA_DF_001253_20150320_F000000AQ	2718	3636
SPA_DF_001253_20150320_F000000AQ	4005	4395
SPA_DF_001253_20150324_F000000AO	1204	1471
SPA_DF_001253_20150410_F000000B0	1762	1939
SPA_DF_001254_20150407_F000000BB	1056	1201
SPA_DF_001254_20150407_F000000BB	1572	1903
SPA_DF_001255_20140302_F000000AH	2512	2644
SPA_DF_001255_20140302_F000000AH	3835	4007
SPA_DF_001255_20140302_F000000AH	4499	4624
SPA_DF_001255_20140302_F000000AH	5714	5805
SPA_DF_001255_20140302_F000000AH	6369	6891
SPA_DF_001255_20140302_F000000AH	6996	7065
SPA_DF_001255_20141013_F000000B1	785	867
SPA_DF_001255_20141013_F000000B1	2544	2654
SPA_DF_001255_20141013_F000000B1	5506	5563
SPA_DF_001258_20140605_F000000AA	4234	4385
